Artist,Popularity,Count,Genre
Fields Of The Nephilim,40,4,rock
Fifty Foot Hose,27,2,rock
Fig,0,4,rock
Finis Henderson,36,2,rock
house,43.92307692,26,rock
Fischer-Z,51,2,rock
Fishbone,32,12,rock
Fito Paez,57,18,rock
Five Man Electrical Band,50,2,rock
Fleetwood Mac,35.35033259,902,rock
Flesh For Lulu,40,2,rock
Flipper,25,6,rock
Flipper's Guitar,36,2,rock
Flo & Eddie,40,4,rock
Flower Travellin' Band,29.66666667,6,rock
Flowers,46,2,rock
Flyleaf,56,10,rock
Foals,66.5,4,rock
Fobia,54.4,10,rock
Foghat,33.4516129,31,rock
Foo Fighters,53.53968254,126,rock
Foreigner,36.83076923,130,rock
Fox Academy,60,2,rock
Fra Lippo Lippi,52.8,10,rock
Frank Stallone,38.54545455,11,rock
Franke & The Knockouts,39,2,rock
Frankie Ballard,56.33333333,6,rock
Frankie Vaughan,21,2,rock
Franz Ferdinand,60.25,8,rock
Fred Neil,27.57142857,28,rock
Freddie King,34.55813953,43,rock
Freddie McGregor,42.33333333,6,rock
Freddie Mercury,48,2,rock
rock,48,2,rock
Front Porch Step,55,2,rock
Fu Manchu,44.5,4,rock
Fugazi,37.20689655,58,rock
Funkadelic,30.95495495,111,rock
Future Islands,56,6,rock
G.A.S. Drummers,0,2,rock
Gaelic Storm,43.6,10,rock
Galactic,48,2,rock
Galahad,0,2,rock
Gamma Ray,2,2,rock
Gang Green,32.66666667,6,rock
Gang Of Four,28.82352941,34,rock
Garland Jeffreys,33.66666667,6,rock
Garnett Silk,39,4,rock
Gary Allan,46.64705882,34,rock
Gary Clark Jr.,62.5,4,rock
Gary Moore,48.33333333,21,rock
Gary Stewart,31.9,20,rock
Gary Wright,36.83333333,12,rock
Gene Simmons,32,6,rock
Gene Vincent,16.2,15,rock
Gene Vincent & His Blue Caps,17.18518519,54,rock
Generation X,40.55555556,18,rock
Genesis,28.71511628,344,rock
Geoff Moore & The Distance,32,2,rock
George Enescu,0,3,rock
George Harrison,37.48,200,rock
George Jones,27.71544715,246,rock
George Strait,39.40672783,327,rock
George Thorogood,25,1,rock
George Thorogood & The Destroyers,37.88888889,54,rock
Gerard Way,51,2,rock
Get Scared,64.5,4,rock
Giants,0,8,rock
Gilda,60,2,rock
Gillian Welch,43.41176471,17,rock
Gin Wigmore,59,2,rock
Ginger Baker,34.5,4,rock
Gino Vannelli,33.33333333,24,rock
Girlschool,35.75,8,rock
Giuffria,39,2,rock
Glen Hansard,64,1,rock
Gloriana,51,2,rock
God Is An Astronaut,27,2,rock
Godhead,17.45454545,22,rock
Godspeed You! Black Emperor,44.33333333,6,rock
Golden Smog,35.33333333,6,rock
Gondwana,44,4,rock
Gordon Lightfoot,32.24444444,180,rock
Gorky Park,40,2,rock
Gowan,40,4,rock
Grace,0,1,rock
Grace Slick,33,1,rock
Graeme Connors,17.25,8,rock
Graham Nash,30.88235294,34,rock
Gram Parsons,32,40,rock
Grand Funk Railroad,33.95652174,46,rock
Granger Smith,57.85714286,7,rock
Grateful Dead,29.81953291,471,rock
Grave Digger,2,44,rock
Gravity Kills,46,2,rock
Great Big Sea,38.125,16,rock
Great White,40.78571429,28,rock
Greensky Bluegrass,44,8,rock
Greg Brown,37,10,rock
Greg Lake,52,2,rock
Greg Phillinganes,44,2,rock
Gregg Allman,31.4375,16,rock
Gregory Isaacs,36.56862745,51,rock
Greta Van Fleet,66,4,rock
Grim Reaper,34.5,4,rock
Grinderswitch,23,2,rock
Group 1850,0.5,8,rock
Grupo Yndio,55,2,rock
Gualberto Castro,38.5,4,rock
Guana Batz,29,2,rock
Guano Apes,40,2,rock
Guns N' Roses,49.37333333,150,rock
Gustavo Cerati,57.35,20,rock
Guy Clark,30.26315789,38,rock
H.P. Lovecraft,0,420,rock
Hair of the Dog,48.5,4,rock
Hal Ketchum,40.4,10,rock
Hale,57,4,rock
Half Pint,41,4,rock
HammerFall,21.21428571,28,rock
Hammock,37.45454545,22,rock
Hank Williams,30.89542484,153,rock
"Hank Williams, Jr.",34.02643172,227,rock
Hanoi Rocks,34,6,rock
Hap Palmer,37.5,4,rock
Hardline,44,6,rock
Harem Scarem,53,2,rock
Harlequin,35.66666667,6,rock
Harmonium,40.33333333,6,rock
Harry Chapin,29.89285714,56,rock
Harry J Allstars,49,2,rock
Haruomi Hosono,30.6,15,rock
Hateful Monday,0,2,rock
Hawkeye,3.333333333,6,rock
Hawkwind,35.42857143,14,rock
Hayes Carll,49.5,4,rock
Head East,30.14285714,14,rock
HeadCat,1,2,rock
Headpins,40,2,rock
Heartless Bastards,48,2,rock
Heather Dale,46,2,rock
Heatmiser,38,6,rock
Heavy Nopal,49,4,rock
Helix,37.25,8,rock
Helloween,44.15384615,26,rock
Henry Lee Summer,41,2,rock
Henry Paul Band,30,2,rock
Hermanos Carrion,28.83333333,12,rock
Hermit Thrush,0,2,rock
Heroes Del Silencio,48.23076923,52,rock
Highly Suspect,61.33333333,6,rock
Highway 101,32.25,8,rock
Hillsong UNITED,53.77777778,18,rock
Honeymoon Suite,37.85714286,14,rock
Hopeton Lewis,44,2,rock
Horace Andy,41,2,rock
Hortense Ellis,30,2,rock
Hot,24,2,rock
Hot Flash Heat Wave,59,2,rock
Hot Hot Heat,51,2,rock
Hot Tuna,2.481927711,166,rock
Hound Dog Taylor,37,10,rock
Houndmouth,46.33333333,6,rock
Howlin' Wolf,29.97894737,95,rock
Hoyt Axton,36,4,rock
Humble Pie,29.11111111,36,rock
Hämatom,2,2,rock
I Prevail,63,21,rock
I Wayne,54,2,rock
IRO,13,2,rock
Ian Dury,46.5,6,rock
Ian Gomm,38,2,rock
Ian Hunter,8.041666667,48,rock
Iced Earth,49,6,rock
Idle Eyes,36,2,rock
pop,41.52,50,rock
Illya Kuryaki & The Valderramas,57,2,rock
Imagine Dragons,59.63636364,66,rock
In Extremo,8,2,rock
In The Valley Below,54,2,rock
Indu.,0,7,rock
Ingrid Rosario,54,2,rock
Inspector,65,6,rock
Interpol,51.5625,32,rock
Interpuesto,52,2,rock
Inti-Illimani,43,2,rock
Ira,11.5,4,rock
Iration,54.66666667,12,rock
Iris DeMent,43,12,rock
Iron Butterfly,31.25,24,rock
Iron Maiden,35.02941176,204,rock
Isbells,57,2,rock
It Looks Sad.,55,2,rock
It's A Beautiful Day,40,2,rock
It's Immaterial,43,2,rock
J Root,0,1,rock
J.J. Cale,41.39215686,102,rock
J.K. & Co.,22,2,rock
JD Souther,33.57142857,14,rock
JIN,69,2,rock
JJ Grey & Mofro,47.6,5,rock
JR Williams,0,2,rock
Jace Everett,47,2,rock
Jack Bruce,3.619047619,42,rock
Jack Earls,11,2,rock
Jack Maness,34,1,rock
Jack Radics,53,1,rock
Jack White,54.28571429,7,rock
Jackie Greene,42.5,4,rock
Jackie Mittoo,30.5,4,rock
Jackson Browne,37.16923077,130,rock
Jackson C. Frank,32.4,30,rock
Jackyl,42.83333333,12,rock
Jaguares,54,8,rock
Jah Cure,53,2,rock
Jake Owen,57.5,24,rock
Jakob Ogawa,62.5,4,rock
James Gang,28.33333333,60,rock
James Ingram,47.78571429,28,rock
James McMurtry,40,10,rock
James Otto,58,2,rock
James Taylor,34.66181818,275,rock
Jamie N Commons,63,2,rock
Jan Martin,0,1,rock
Jane's Addiction,37.28125,64,rock
Janis Joplin,35.4691358,162,rock
Jaron And The Long Road To Love,60,2,rock
Jars Of Clay,37.5,12,rock
Jason Becker,39.5,4,rock
Jason Isbell,60,2,rock
Jason Isbell and the 400 Unit,59.5,4,rock
Jawbreaker,39,8,rock
Jay Ferguson,50,2,rock
Jean Moscopol,0.0380952381,105,rock
Jeff Buckley,50.22222222,36,rock
Jefferson Airplane,31.98412698,126,rock
Jefferson Starship,33.83333333,36,rock
Jeremiah,50,2,rock
Jeremy Camp,47.88888889,18,rock
Jerry Cantrell,47,4,rock
Jerry Garcia,28.17307692,104,rock
Jerry Garcia Band,27.4,15,rock
Jerry Harrison,29.09090909,22,rock
Jerry Jeff Walker,27.31168831,77,rock
Jerry Reed,31.61363636,88,rock
Jesse Colin Young,22,2,rock
Jesse Winchester,31,4,rock
Jesús Adrián Romero,55.42857143,28,rock
Jet,65,6,rock
Jetboy,0,2,rock
Jethro Tull,33.35714286,168,rock
Jets To Brazil,42,4,rock
Jim Croce,38.53846154,104,rock
Jim Ford,28,6,rock
Jim Morrison,38.39130435,23,rock
Jimi Hendrix,41.61386139,202,rock
Jimmie Vaughan,42,5,rock
Jimmie's Chicken Shack,44,4,rock
Jimmy Buffett,33.79761905,252,rock
Jimmy LaFave,43,2,rock
Jimmy Page,28.5,4,rock
Jimmy Reed,12.94117647,34,rock
Joan Baez,27.81578947,152,rock
Joan Jett & The Blackhearts,37.73529412,68,rock
Jobriath,31,2,rock
Joe Bonamassa,52,2,rock
Joe Brown,3,4,rock
Joe Cocker,38.01,100,rock
Joe Diffie,42.55,40,rock
Joe Ely,34.66666667,6,rock
Joe Lynn Turner,43,2,rock
Joe Nichols,53.125,16,rock
Joe Satriani,38.15,40,rock
Joe Walsh,31.23809524,84,rock
Joey Scarbury,52,2,rock
John Anderson,35.69387755,49,rock
John Cafferty,46,4,rock
John Cafferty & the Beaver Brown Band,33,32,rock
John D. Loudermilk,34,2,rock
John Fogerty,45.66666667,6,rock
John Frusciante,54,4,rock
John Hammond,18,2,rock
John Hartford,27.85714286,42,rock
John Hiatt,35.78571429,28,rock
John Holt,40.64705882,17,rock
John Lee Hooker,24.375,120,rock
John Lennon,42.81714286,175,rock
John Mayall,41.66666667,9,rock
John Mayall & The Bluesbreakers,31.87878788,33,rock
John Michael Montgomery,51.48275862,29,rock
John Petrucci,46.5,2,rock
John Prine,33.82795699,186,rock
John Schneider,27.2,10,rock
John Sebastian,29.75,8,rock
Johnny Burnette & The Rock 'N' Roll Trio,22.58333333,24,rock
Johnny Horton,25.578125,128,rock
Johnny Kidd & The Pirates,48,2,rock
Johnny Laboriel,34,2,rock
Johnny Osbourne,36,5,rock
Johnny P,53,2,rock
Johnny Paycheck,30.96721311,61,rock
Johnny Thunders,34,8,rock
Johnny Thunders & The Heartbreakers,39,4,rock
Johnny Van Zant,32.5,4,rock
Johnny Winter,32.2972973,37,rock
Jon Bon Jovi,50.5,16,rock
Jon Hopkins,59,3,rock
Jon Pardi,64.54545455,22,rock
Jon Secada,50.25,12,rock
Jonathan Edwards,32,12,rock
Jonathan Richman,40.15,20,rock
Jonathan Richman & The Modern Lovers,38.75,8,rock
Joni Mitchell,34.61666667,240,rock
Jonny Lang,38.14285714,14,rock
Jordan Rudess,46.5,4,rock
Jorge Ben Jor,43.24324324,74,rock
Jorge Drexler,56,2,rock
Jorge Muñiz,47,2,rock
Jorma Kaukonen,2.285714286,91,rock
Josh Abbott Band,53.25,4,rock
Josh Turner,60.85714286,14,rock
Journey,38.55967078,243,rock
Joy Again,73,2,rock
Joy Division,40.03076923,130,rock
Joya Landis,29,2,rock
Joyce,32,1,rock
Joyce Manor,58,2,rock
Juan Carlos Baglietto,51,2,rock
Juan Torres,44,4,rock
Juanello,50,2,rock
Judas Priest,35.74193548,248,rock
Judee Sill,31.08333333,24,rock
Julian Casablancas,57,6,rock
Jumbo,55,2,rock
June Tabor,37,2,rock
Junior Brown,39,8,rock
Junior Byles,39,4,rock
Junior English,37,2,rock
Junior Kimbrough,38.66666667,6,rock
Junior Murvin,49,4,rock
Junior Reid,53,2,rock
Junior Wells,17.3125,32,rock
Junkyard,32,2,rock
Justin Hinds & The Dominoes,31,2,rock
Justin Moore,54.61538462,26,rock
Justin Townes Earle,53.33333333,6,rock
K-Jo,1,2,rock
K-Rob,0.5,8,rock
K.T. Oslin,32.09090909,22,rock
KALEO,69,8,rock
KC,62,2,rock
KC & The Sunshine Band,41.27272727,44,rock
KISS,35.32608696,368,rock
KMFDM,41.125,16,rock
KONGOS,67,2,rock
Kadavar,2,2,rock
Kaiser Chiefs,55.5,4,rock
Kantina 27,0,1,rock
Karen Dalton,34,40,rock
Kari Jobe,56.33333333,6,rock
Karla Bonoff,33.15384615,13,rock
Katastro,55,2,rock
Kate & Anna McGarrigle,34.66666667,6,rock
Kate McGarrigle,34,2,rock
Kathy Mattea,37.30769231,13,rock
Keb' Mo',35.42857143,14,rock
Keef Hartley Band,27.5,4,rock
Keiichi Sokabe,1.333333333,6,rock
Keith Anderson,51.66666667,6,rock
Keith Green,34.5,16,rock
Keith Richards,39,6,rock
Keith Whitley,34.74390244,82,rock
Ken Boothe,39.71428571,7,rock
Kenny Rogers & The First Edition,37,4,rock
Kenny Wayne Shepherd,47.85714286,14,rock
Kevin Ayers,34.85714286,14,rock
Kid Rock,46.88709677,62,rock
Kidneythieves,35,2,rock
Kiha & The Faces,3,4,rock
Killer Dwarfs,34,2,rock
Kim Fowley,21,2,rock
Kim Jung Mi,28.55555556,18,rock
Kim Mitchell,42.5,4,rock
King Chango,58,2,rock
King Diamond,34.70588235,34,rock
King Harvest,45.66666667,6,rock
King Kobra,40.5,4,rock
King Missile,42,2,rock
King Tubby,31.92307692,13,rock
Kingdom Come,39,8,rock
Kings,0,2,rock
Kings of Leon,58,62,rock
Kino,46.15,40,rock
Kip Moore,60.75,8,rock
Kix,33.08333333,24,rock
Klaatu,33.28571429,14,rock
Klaxons,64,2,rock
Knorkator,2.5,4,rock
Kong,55,1,rock
Korol i Shut,64,2,rock
Kreator,32,8,rock
Kris Kristofferson,34.42156863,102,rock
Krokus,34.33333333,24,rock
Kurt Vile,59,4,rock
Kutless,49,4,rock
Kyuss,45,22,rock
Kärbholz,1,2,rock
L-Dub,0,2,rock
L.A. Guns,35.66666667,18,rock
L7,43.83333333,12,rock
LADYBABY,23.875,32,rock
LOUDNESS,31,6,rock
La Castañeda,56,2,rock
La Gran Banda,37,2,rock
La Maquina De Hacer Pájaros,43,2,rock
La Secta AllStar,40.5,4,rock
Labradford,39,2,rock
Lady Saw,29.5,4,rock
Lambda,0,2,rock
Laolom,2.888888889,9,rock
Larry Gatlin,24.5,2,rock
Larry Gatlin & The Gatlin Brothers,24,6,rock
Larry Norman,24.75,8,rock
Larry Williams,32.5,8,rock
Larsen/Feiten Band,31,2,rock
Las Grecas,42,2,rock
Laura Story,50.5,4,rock
Lauren Wood,42.5,4,rock
Le Orme,35,2,rock
Leaf Hound,34,2,rock
Led Zeppelin,39.33435583,652,rock
Leda Moreno,21,2,rock
"Lee ""Scratch"" Perry",36.72727273,11,rock
Lee Brice,65.38461538,26,rock
Lee Dorsey,24.125,16,rock
Lee Greenwood,35.5,20,rock
Lee Roy Parnell,36,6,rock
Leela,1,1,rock
Lefty Frizzell,9.193548387,217,rock
Leftöver Crack,47,2,rock
Legião Urbana,60,24,rock
Leo Kottke,23.92857143,28,rock
Leon Russell,27.11904762,84,rock
Leonard Cohen,41.41558442,154,rock
Leroy Smart,28,2,rock
Les Dudek,22,2,rock
Les Savy Fav,7,4,rock
Leslie West,27,4,rock
Levon Helm,37,4,rock
León Gieco,49.66666667,6,rock
León Larregui,75,2,rock
Life Without Buildings,57,2,rock
Linda Martell,30,2,rock
Linda Ronstadt,33.47738693,199,rock
Lindsey Buckingham,42.8,10,rock
Link Wray,36.07142857,28,rock
Linval Thompson,35,4,rock
Lionel Richie,42.19178082,73,rock
Liran' Roll,51.28571429,14,rock
Lita Ford,39.77777778,9,rock
Little Caesar,36,2,rock
Little Feat,29.41104294,163,rock
Little John,29,2,rock
Little River Band,37.46428571,56,rock
Little Texas,43.66666667,12,rock
Little Village,36,2,rock
Little Walter,36.4,20,rock
Little Willie John,17.88888889,18,rock
Living Colour,40.625,16,rock
Lizzy,0,2,rock
Lizzy Borden,35,2,rock
Lobo,45.25,24,rock
Local H,43.16666667,12,rock
Loggins & Messina,27.74468085,94,rock
Lone Justice,25,2,rock
Long Beach Dub Allstars,44.2,5,rock
Long Distance Calling,2,2,rock
Long Way to Alaska,0,2,rock
Lonnie Mack,32.5,4,rock
Lord Creator,17,2,rock
Lord Kitchener,0.8571428571,7,rock
Lords Of The New Church,24.5,4,rock
Loretta Lynn,31.3,80,rock
Lorrie Morgan,35.4,25,rock
Los Abuelos De La Nada,53,4,rock
Los Amantes De Lola,65,2,rock
Los Auténticos Decadentes,54,8,rock
Los Baby's,53,2,rock
Los Cafres,67,2,rock
Los Camisas Negras,24.66666667,6,rock
Los Corazones Solitarios,32,2,rock
Los Fabulosos Cadillacs,58.6,20,rock
Los Freddy's,45.66666667,6,rock
Los Gatos,42.66666667,6,rock
Los Jaivas,46.66666667,6,rock
Los Lobos,38.53125,64,rock
Los Locos Del Ritmo,49,2,rock
Los Muecas,33,26,rock
Los Originales Pasteles Verdes Del Peru,46.66666667,6,rock
Los Pericos,55.25,8,rock
Los Piojos,62,2,rock
Los Prisioneros,53,24,rock
Los Rancheros,49,2,rock
Los Rebeldes Del Rock,42,4,rock
Los Shapis,45,2,rock
Los Solitarios,49,4,rock
Los Tecolines,49,2,rock
Los Teen Tops,25.02777778,72,rock
Los Toreros Muertos,51.33333333,6,rock
Los Violadores,44,2,rock
Lou Gramm,42,8,rock
Lou Reed,38.59813084,107,rock
Loudon Wainwright III,38.88888889,18,rock
Love/Hate,32,2,rock
LowRider,0,2,rock
Lowell George,34.33333333,12,rock
Lucinda Williams,37.66666667,24,rock
Lucky Dube,41.85714286,14,rock
Luis Alberto Spinetta,51,4,rock
Lukas Nelson and Promise of the Real,52.5,4,rock
Lutan Fyah,52,2,rock
Luther Allison,42,2,rock
Lyle Lovett,35.45,40,rock
Lynch Mob,35.25,8,rock
Lynn,9,2,rock
Lynyrd Skynyrd,38.73033708,178,rock
M People,62,2,rock
MC5,31.30769231,26,rock
MGMT,59.80769231,26,rock
Machines Of Loving Grace,40,2,rock
Mad Season,43.85714286,28,rock
Mae,44,2,rock
Magic City Hippies,55,2,rock
Manchester Orchestra,48.5,4,rock
Manfred Mann,36.8,30,rock
Manfred Mann's Earth Band,33.3,20,rock
Mano,48,1,rock
Mano Negra,57.5,4,rock
Manowar,45.11764706,34,rock
Manuel Ascanio,41,2,rock
Marah,0,2,rock
Marc Jordan,28.66666667,6,rock
Marcia Griffiths,46.33333333,6,rock
Marciano Cantero,75,2,rock
Marco Antonio Vázquez,38,2,rock
Marco Barrientos,56.5,8,rock
Maretu,63,2,rock
Marillion,12.14285714,56,rock
Marilyn Manson,47.26785714,112,rock
Mark Chesnutt,41.02222222,45,rock
Mark Collie,39,2,rock
Mark Knopfler,36.58823529,34,rock
Mark Lanegan,31,2,rock
Marsha,2.666666667,6,rock
Martin Nievera,50.5,4,rock
Marty Balin,38,4,rock
Marty Stuart,36.21428571,14,rock
Mary Chapin Carpenter,35.69767442,43,rock
Mary Gauthier,54,2,rock
Mashina Vremeni,37,2,rock
Masonic,0,66,rock
Masters Of Reality,41,4,rock
Mastodon,56,4,rock
Matt & The Peabody Ducks,6,2,rock
Matt Kennon,51,2,rock
Matt Maeson,68,3,rock
Matt Maher,54.33333333,6,rock
Matt Mason,41.66666667,6,rock
Matt Redman,53.75,8,rock
Matthew West,55.8,10,rock
Maurice Gibb,18,2,rock
Mavis Staples,30.8,5,rock
Max Romeo,32.2,5,rock
Max Webster,25,2,rock
Maxi Priest,44.25,8,rock
Maxus,27,2,rock
McCafferty,62.33333333,6,rock
Mclusky,40,2,rock
Meat Loaf,39.73584906,53,rock
Meat Puppets,30,40,rock
Medicine,39,1,rock
Megadeth,42.77777778,162,rock
Mekons,33,2,rock
Melvins,40.53846154,26,rock
Mental As Anything,46,4,rock
Mercedes,39,2,rock
Mercedes Sosa,40.91666667,12,rock
Mercy,18,2,rock
MercyMe,51.5,4,rock
Mercyful Fate,35.73333333,30,rock
Merle Haggard,31.44270833,192,rock
Meta,0,2,rock
Metal Church,33.63636364,22,rock
Metallica,39.68837209,430,rock
Michael Bolton,46.05084746,59,rock
Michael Card,41,2,rock
Michael Chapman,33.33333333,6,rock
Michael English,32,2,rock
Michael Johnson,47.125,16,rock
Michael Martin Murphey,34.94736842,19,rock
Michael McDonald,37.76470588,34,rock
Michael Prophet,6,4,rock
Michael Ruff,51,2,rock
Michael Schenker Group,36,10,rock
Michael Stanley,3.2,20,rock
Michael Stanley Band,23.71428571,14,rock
Michael W. Smith,35.73015873,63,rock
Mick Fleetwood,42,2,rock
Mick Jagger,45.33333333,12,rock
Mick Jones,62,1,rock
Mick Ronson,25,4,rock
Mick Taylor,36,2,rock
Midnight Oil,48.33333333,24,rock
Mighty Baby,21.625,16,rock
Mighty Diamonds,40,8,rock
Miguel Mateos,63,2,rock
Miguel Mateos - Zas,54.75,8,rock
Mike Bloomfield,29.35294118,17,rock
Mike Laure,44,14,rock
Mike Oldfield,32.66666667,12,rock
Mike Portnoy,46.5,2,rock
Mike Ratledge,60,1,rock
Mild High Club,64,6,rock
Millie Small,34,2,rock
Mindless Self Indulgence,55.5,28,rock
Minimal Man,37,2,rock
Ministry,32,58,rock
Mink DeVille,41.33333333,6,rock
Minus the Bear,45.5,4,rock
Minutemen,29.25714286,70,rock
Mitch Ryder,0,1,rock
Mitch Ryder and The Detroit Wheels,23.5,8,rock
Mitchell Tenpenny,67,7,rock
rap,25,4,rock
Moe Bandy,30.18181818,11,rock
Mofro,53,2,rock
Mogwai,22,6,rock
Molly Hatchet,31.24,50,rock
Monkey House,3,2,rock
